Z,Pressure,Grip Angle,Timestamp,Test ID,X Displacement,Y Displacement,Distance,Stable
0,698,950,1284158,0,0,0,0,0
0,700,950,1284167,0,0,0,0,0
0,701,950,1284176,0,1,0,1,0
0,703,950,1284185,0,0,1,1,0
0,702,950,1284194,0,0,0,0,0
0,703,960,1284203,0,0,0,0,0
0,703,960,1284212,0,0,0,0,0
0,705,950,1284221,0,0,0,0,0
0,705,950,1284230,0,1,0,1,0
0,707,950,1284239,0,0,1,1,0
0,708,940,1284248,0,0,0,0,0
0,709,950,1284257,0,0,0,0,0
0,711,950,1284266,0,1,0,1,0
0,710,950,1284275,0,0,1,1,0
0,711,950,1284284,0,0,0,0,0
0,711,950,1284293,0,1,0,1,0
0,714,950,1284302,0,0,0,0,0
0,714,950,1284311,0,1,0,1,0
0,714,950,1284320,0,0,0,0,0
0,714,950,1284329,0,1,0,1,0
0,717,950,1284338,0,0,0,0,0
0,717,950,1284347,0,1,0,1,0
0,715,940,1284356,0,0,0,0,0
0,720,940,1284365,0,0,0,0,0
0,721,940,1284374,0,1,0,1,0
0,723,940,1284384,0,0,0,0,0
0,724,940,1284393,0,1,0,1,0
0,726,940,1284402,0,0,0,0,0
0,722,940,1284411,0,0,0,0,0
0,726,940,1284420,0,1,0,1,0
0,727,940,1284429,0,0,0,0,0
0,726,940,1284438,0,1,0,1,0
0,724,950,1284447,0,0,0,0,0
0,726,950,1284456,0,1,0,1,0
0,727,950,1284465,0,0,0,0,0
0,728,950,1284474,0,0,0,0,0
0,728,950,1284483,0,1,0,1,0
0,728,950,1284492,0,0,0,0,0
0,726,950,1284501,0,0,0,0,0
0,726,950,1284510,0,1,0,1,0
0,728,940,1284519,0,0,0,0,0
0,728,940,1284528,0,0,0,0,0
0,729,940,1284537,0,0,0,0,0
0,729,940,1284546,0,1,0,1,0
0,730,950,1284555,0,0,0,0,0
0,729,940,1284564,0,0,0,0,0
0,731,950,1284573,0,0,0,0,0
0,730,940,1284582,0,0,0,0,0
0,730,940,1284591,0,0,0,0,0
0,730,950,1284600,0,1,0,1,0
0,732,940,1284609,0,0,0,0,0
0,734,950,1284618,0,0,0,0,0
0,732,950,1284627,0,0,0,0,0
0,731,950,1284636,0,0,1,1,0
0,731,950,1284645,0,1,0,1,0
0,733,950,1284654,0,0,0,0,0
0,733,950,1284663,0,0,0,0,0
0,735,950,1284672,0,0,0,0,0
0,734,950,1284681,0,0,0,0,0
0,736,950,1284690,0,1,0,1,0
0,732,950,1284699,0,0,0,0,0
0,735,950,1284708,0,0,0,0,0
0,734,950,1284717,0,1,0,1,0
0,735,960,1284726,0,0,1,1,0
0,735,950,1284735,0,0,0,0,0
0,735,950,1284744,0,1,0,1,0
0,738,950,1284753,0,0,0,0,0
0,735,950,1284762,0,0,0,0,0
0,738,950,1284771,0,0,0,0,0
0,738,940,1284780,0,1,1,0,0
0,735,950,1284789,0,0,0,0,0
0,738,950,1284798,0,0,0,0,0
0,735,950,1284807,0,0,0,0,0
0,735,950,1284816,0,0,0,0,0
0,736,950,1284825,0,1,0,1,0
0,739,950,1284834,0,0,1,1,0
0,733,950,1284843,0,0,0,0,0
0,738,950,1284852,0,0,0,0,0
0,738,950,1284861,0,1,0,1,0
0,739,950,1284870,0,0,0,0,0
0,738,950,1284879,0,0,0,0,0
0,740,950,1284888,0,0,1,1,0
0,740,960,1284897,0,1,0,1,0
0,739,950,1284906,0,0,0,0,0
0,738,950,1284915,0,0,0,0,0
0,740,960,1284924,0,0,1,1,0
0,739,950,1284933,0,1,0,1,0
0,740,960,1284942,0,0,0,0,0
0,742,950,1284951,0,0,0,0,0
0,739,940,1284960,0,0,1,1,0
0,741,950,1284969,0,1,0,1,0
0,742,940,1284978,0,0,0,0,0
0,742,940,1284987,0,0,0,0,0
0,745,950,1284996,0,0,1,1,0
0,741,950,1285005,0,1,0,1,0
0,742,950,1285014,0,0,0,0,0
0,743,950,1285023,0,0,0,0,0
0,742,930,1285032,0,0,1,1,0
0,742,930,1285041,0,1,0,1,0
0,743,930,1285050,0,0,0,0,0
0,742,950,1285059,0,0,1,1,0
0,744,950,1285068,0,0,0,0,0
0,740,950,1285077,0,0,0,0,0
0,744,950,1285086,0,1,0,1,0
0,745,950,1285095,0,0,1,1,0
0,744,950,1285104,0,0,0,0,0
0,745,950,1285113,0,0,0,0,0
0,745,940,1285122,0,0,0,0,0
0,743,940,1285131,0,1,1,0,0
0,745,940,1285140,0,0,0,0,0
0,745,950,1285149,0,0,0,0,0
0,745,940,1285158,0,1,1,0,0
0,745,940,1285167,0,0,0,0,0
0,746,950,1285176,0,0,0,0,0
0,748,950,1285185,0,0,0,0,0
0,748,950,1285194,0,0,1,1,0
0,747,950,1285203,0,0,0,0,0
0,748,940,1285212,0,0,0,0,0
0,748,940,1285221,0,0,1,1,0
0,748,950,1285230,0,1,0,1,0
0,747,950,1285239,0,0,0,0,0
0,749,950,1285248,0,0,0,0,0
0,748,950,1285257,0,0,0,0,0
0,749,940,1285266,0,0,1,1,0
0,749,940,1285275,0,1,0,1,0
0,749,950,1285284,0,0,0,0,0
0,750,950,1285293,0,0,1,1,0
0,751,950,1285302,0,0,0,0,0
0,750,950,1285311,0,0,0,0,0
0,750,940,1285320,0,1,1,0,0
0,751,930,1285329,0,0,0,0,0
0,751,930,1285338,0,0,0,0,0
0,752,950,1285347,0,0,1,1,0
0,753,950,1285356,0,0,0,0,0
0,750,950,1285365,0,0,0,0,0
0,751,950,1285374,0,0,0,0,0
0,750,940,1285383,0,0,1,1,0
0,751,940,1285392,0,0,0,0,0
0,748,940,1285401,0,0,0,0,0
0,751,940,1285410,0,1,1,0,0
12,749,950,1285419,0,0,0,0,0
0,750,950,1285428,0,0,0,0,0
0,751,950,1285437,0,0,0,0,0
12,750,950,1285446,0,0,0,0,0
0,752,940,1285455,0,0,1,1,0
0,751,940,1285464,0,0,0,0,0
0,752,940,1285473,0,0,1,1,0
0,752,940,1285482,0,0,0,0,0
12,752,940,1285491,0,0,0,0,0
0,754,950,1285500,0,0,0,0,0
12,753,960,1285509,0,0,0,0,0
0,754,960,1285518,0,1,1,0,0
0,756,960,1285527,0,0,0,0,0
0,752,960,1285536,0,0,0,0,0
0,755,960,1285545,0,0,1,1,0
0,756,960,1285554,0,0,0,0,0
0,756,950,1285563,0,0,1,1,0
0,757,950,1285572,0,0,0,0,0
0,757,950,1285581,0,0,0,0,0
0,757,950,1285590,0,0,0,0,0
0,759,950,1285599,0,0,0,0,0
0,759,940,1285608,0,0,0,0,0
0,759,940,1285617,0,1,1,0,0
0,759,940,1285626,0,0,0,0,0
0,760,940,1285635,0,0,0,0,0
0,760,950,1285644,0,0,1,1,0
12,760,950,1285653,0,0,0,0,0
0,761,950,1285663,0,0,1,1,0
12,761,960,1285672,0,0,0,0,0
0,761,960,1285681,0,0,0,0,0
0,763,950,1285690,0,0,1,1,0
0,763,960,1285699,0,0,0,0,0
0,764,960,1285708,0,0,0,0,0
0,768,960,1285717,0,1,1,0,0
0,767,960,1285726,0,0,0,0,0
0,768,950,1285735,0,0,0,0,0
0,768,950,1285744,0,0,0,0,0
0,768,940,1285753,0,0,1,1,0
0,768,940,1285762,0,0,0,0,0
0,770,930,1285771,0,0,1,1,0
0,770,930,1285780,0,0,0,0,0
0,770,930,1285789,0,0,1,1,0
0,772,940,1285798,0,0,0,0,0
0,771,950,1285807,0,0,1,1,0
12,771,950,1285816,0,0,0,0,0
0,772,950,1285825,0,0,1,1,0
12,773,950,1285834,0,0,0,0,0
0,773,930,1285843,0,0,1,1,0
0,773,930,1285852,0,0,0,0,0
0,777,920,1285861,0,0,1,1,0
0,773,910,1285870,0,0,0,0,0
0,773,910,1285879,0,0,1,1,0
0,773,910,1285888,0,0,0,0,0
0,774,910,1285897,0,0,0,0,0
0,776,910,1285906,0,0,1,1,0
0,773,900,1285915,0,0,0,0,0
0,776,900,1285924,0,1,0,1,0
0,777,900,1285933,0,0,1,1,0
0,777,900,1285942,0,0,0,0,0
0,775,900,1285951,0,0,1,1,0
0,778,900,1285960,0,0,0,0,0
0,775,900,1285969,0,0,1,1,0
0,778,900,1285978,0,0,1,1,0
0,778,900,1285987,0,0,0,0,0
0,779,900,1285996,0,0,1,1,0
0,779,900,1286005,0,0,0,0,0
0,779,900,1286014,0,0,1,1,0
0,779,890,1286023,0,0,0,0,0
12,780,900,1286032,0,0,0,0,0
0,780,900,1286041,0,0,1,1,0
0,780,900,1286050,0,1,0,1,0
0,780,900,1286059,0,0,1,1,0
0,781,900,1286068,0,0,0,0,0
0,780,900,1286077,0,0,1,1,0
0,779,900,1286086,0,0,0,0,0
0,780,900,1286095,0,0,1,1,0
0,781,900,1286104,0,1,0,1,0
0,779,900,1286113,0,0,0,0,0
0,781,900,1286122,0,0,1,1,0
0,782,900,1286131,0,0,0,0,0
0,782,900,1286140,0,1,0,1,0
0,782,900,1286149,0,0,1,1,0
0,783,900,1286158,0,0,0,0,0
0,783,900,1286167,0,0,1,1,0
0,783,900,1286176,0,0,0,0,0
0,784,910,1286185,0,1,1,0,0
0,782,910,1286194,0,0,0,0,0
0,785,910,1286203,0,0,1,1,0
0,785,900,1286212,0,0,0,0,0
0,785,900,1286221,0,0,1,1,0
0,785,900,1286230,0,0,0,0,0
0,785,900,1286239,0,0,0,0,0
12,785,900,1286248,0,1,1,0,0
0,787,900,1286257,0,0,0,0,0
12,786,890,1286266,0,0,1,1,0
0,787,900,1286275,0,0,0,0,0
0,787,900,1286284,0,0,1,1,0
0,787,900,1286293,0,0,0,0,0
0,788,900,1286302,0,0,1,1,0
0,788,890,1286311,0,1,0,1,0
0,787,890,1286320,0,0,1,1,0
0,788,890,1286329,0,0,0,0,0
0,789,890,1286338,0,0,0,0,0
0,789,900,1286347,0,0,1,1,0
0,789,900,1286356,0,0,0,0,0
0,788,900,1286365,0,0,0,0,0
0,789,900,1286374,0,1,1,0,0
0,787,900,1286383,0,0,0,0,0
0,790,900,1286392,0,0,1,1,0
0,790,900,1286401,0,1,0,1,0
0,792,900,1286410,0,0,0,0,0
0,790,900,1286419,0,0,0,0,0
0,790,900,1286428,0,0,1,1,0
0,792,900,1286437,0,0,0,0,0
0,792,900,1286446,0,1,1,0,0
0,792,900,1286455,0,0,0,0,0
0,792,900,1286464,0,1,0,1,0
0,792,900,1286473,0,0,1,1,0
0,793,900,1286482,0,0,0,0,0
0,792,900,1286491,0,1,0,1,0
0,792,890,1286500,0,0,1,1,0
0,792,890,1286509,0,0,0,0,0
0,794,890,1286518,0,1,0,1,0
0,794,890,1286527,0,0,1,1,0
0,794,890,1286536,0,1,0,1,0
0,795,890,1286545,0,0,0,0,0
0,794,890,1286554,0,0,1,1,0
0,794,900,1286563,0,1,0,1,0
0,794,900,1286572,0,0,1,1,0
0,796,890,1286581,0,0,0,0,0
0,793,890,1286590,0,1,1,0,0
0,797,890,1286599,0,0,0,0,0
0,796,890,1286608,0,1,0,1,0
0,795,890,1286617,0,0,1,1,0
0,797,890,1286626,0,0,0,0,0
0,796,900,1286635,0,1,0,1,0
0,797,900,1286644,0,0,1,1,0
0,796,900,1286653,0,1,0,1,0
0,796,900,1286662,0,0,0,0,0
0,796,900,1286671,0,0,1,1,0
0,797,900,1286680,0,1,0,1,0
0,797,900,1286689,0,0,0,0,0
0,797,900,1286698,0,0,0,0,0
0,798,900,1286707,0,1,1,0,0
0,796,900,1286716,0,0,0,0,0
0,799,900,1286725,0,1,0,1,0
0,799,900,1286734,0,0,1,1,0
0,799,900,1286743,0,0,0,0,0
0,800,900,1286752,0,1,0,1,0
0,799,900,1286761,0,0,0,0,0
0,799,900,1286770,0,0,1,1,0
0,800,900,1286779,0,1,0,1,0
0,800,900,1286788,0,0,0,0,0
0,800,900,1286797,0,1,0,1,0
0,800,900,1286806,0,0,0,0,0
0,800,900,1286815,0,1,0,1,0
0,800,900,1286824,0,0,1,1,0
0,798,900,1286833,0,0,0,0,0
0,801,900,1286842,0,1,0,1,0
0,800,900,1286851,0,0,0,0,0
0,800,900,1286860,0,1,0,1,0
0,800,900,1286869,0,0,0,0,0
0,801,900,1286878,0,0,0,0,0
0,800,900,1286887,0,1,0,1,0
0,800,900,1286896,0,0,1,1,0
0,800,900,1286905,0,1,0,1,0
0,803,900,1286914,0,0,0,0,0
0,800,900,1286923,0,1,0,1,0
0,800,900,1286932,0,0,0,0,0
0,800,900,1286941,0,1,0,1,0
0,800,900,1286951,0,0,1,1,0
0,801,900,1286960,0,1,0,1,0
0,799,900,1286969,0,0,0,0,0
0,801,900,1286978,0,1,0,1,0
0,802,900,1286987,0,0,0,0,0
0,803,900,1286996,0,1,1,0,0
0,802,900,1287005,0,0,0,0,0
0,803,900,1287014,0,1,0,1,0
0,805,910,1287023,0,1,0,1,0
0,803,910,1287032,0,0,0,0,0
0,802,910,1287041,0,1,0,1,0
0,804,910,1287050,0,0,0,0,0
0,803,900,1287059,0,1,0,1,0
0,806,900,1287068,0,0,1,1,0
0,804,900,1287077,0,1,0,1,0
0,806,900,1287086,0,1,0,1,0
0,805,890,1287095,0,0,0,0,0
0,806,890,1287104,0,1,0,1,0
0,806,880,1287113,0,0,0,0,0
0,805,870,1287122,0,1,0,1,0
0,806,870,1287131,0,0,1,1,0
0,806,870,1287140,0,1,0,1,0
0,807,870,1287149,0,1,0,1,0
0,806,880,1287158,0,1,0,1,0
0,807,880,1287167,0,0,0,0,0
0,804,880,1287176,0,1,0,1,0
0,806,880,1287185,0,0,1,1,0
0,806,880,1287194,0,1,0,1,0
0,807,880,1287203,0,0,0,0,0
0,808,880,1287212,0,1,0,1,0
0,806,880,1287221,0,0,0,0,0
0,808,860,1287230,0,1,0,1,0
0,808,860,1287239,0,0,0,0,0
0,809,860,1287248,0,1,0,1,0
0,805,860,1287257,0,0,0,0,0
0,809,860,1287266,0,1,0,1,0
0,809,860,1287275,0,0,0,0,0
0,806,860,1287284,0,1,0,1,0
0,809,860,1287293,0,0,0,0,0
0,809,870,1287302,0,1,0,1,0
0,809,870,1287311,0,1,0,1,0
0,809,860,1287320,0,0,0,0,0
0,807,860,1287329,0,1,0,1,0
0,810,860,1287338,0,1,0,1,0
0,808,880,1287347,0,0,0,0,0
0,811,880,1287356,0,1,0,1,0
0,811,880,1287365,0,1,0,1,0
0,811,880,1287374,0,0,0,0,0
0,811,860,1287383,0,1,0,1,0
0,812,880,1287392,0,0,1,1,0
0,810,880,1287401,0,1,0,1,0
0,812,880,1287410,0,0,0,0,0
0,812,880,1287419,0,1,0,1,0
0,812,880,1287428,0,0,0,0,0
0,812,880,1287437,0,1,0,1,0
0,812,860,1287446,0,0,1,1,0
0,814,860,1287455,0,0,0,0,0
0,814,860,1287464,0,1,0,1,0
0,812,860,1287473,0,0,0,0,0
0,814,880,1287482,0,1,0,1,0
0,814,880,1287491,0,1,1,0,0
0,815,880,1287500,0,0,0,0,0
0,815,880,1287509,0,1,0,1,0
0,815,860,1287518,0,1,0,1,0
0,815,880,1287527,0,0,1,1,0
0,815,880,1287536,0,1,0,1,0
0,816,880,1287545,0,1,0,1,0
0,815,880,1287554,0,1,0,1,0
0,816,860,1287563,0,0,0,0,0
0,816,880,1287572,0,0,0,0,0
0,816,880,1287581,0,1,0,1,0
0,816,880,1287590,0,0,0,0,0
0,813,880,1287599,0,1,1,0,0
0,816,860,1287608,0,0,0,0,0
0,815,860,1287617,0,1,0,1,0
0,817,860,1287626,0,0,0,0,0
0,816,860,1287635,0,1,0,1,0
0,817,860,1287644,0,0,0,0,0
0,817,860,1287653,0,0,0,0,0
0,815,860,1287662,0,1,1,0,0
0,818,880,1287671,0,0,0,0,0
0,818,880,1287680,0,1,0,1,0
0,818,870,1287689,0,1,1,0,0
0,818,870,1287698,0,0,0,0,0
0,818,860,1287707,0,1,0,1,0
0,818,860,1287716,0,0,1,1,0
0,818,860,1287725,0,1,0,1,0
0,818,860,1287734,0,1,0,1,0
0,818,860,1287743,0,0,1,1,0
0,818,860,1287752,0,1,0,1,0
0,819,860,1287761,0,0,1,1,0
0,818,860,1287770,0,1,0,1,0
0,818,860,1287779,0,0,0,0,0
0,821,860,1287788,0,1,1,0,0
0,820,860,1287797,0,0,0,0,0
0,819,870,1287806,0,1,1,0,0
0,820,870,1287815,0,0,0,0,0
0,821,890,1287824,0,1,1,0,0
0,820,890,1287833,0,1,0,1,0
0,820,890,1287842,0,0,1,1,0
0,821,890,1287851,0,1,0,1,0
0,820,890,1287860,0,0,1,1,0
0,821,890,1287869,0,1,0,1,0
0,821,890,1287878,0,0,1,1,0
0,821,890,1287887,0,1,0,1,0
0,821,900,1287896,0,0,1,1,0
0,821,890,1287905,0,1,0,1,0
0,821,900,1287914,0,1,1,0,0
0,821,900,1287923,0,0,1,1,0
0,821,900,1287932,0,0,0,0,0
0,822,900,1287941,0,1,1,0,0
0,821,900,1287950,0,1,0,1,0
0,822,900,1287959,0,0,1,1,0
0,825,900,1287968,0,1,1,0,0
0,822,900,1287977,0,0,0,0,0
0,821,900,1287986,0,0,1,1,0
0,823,900,1287995,0,1,0,1,0
0,825,910,1288004,0,0,1,1,0
0,825,910,1288013,0,1,1,0,0
0,823,910,1288022,0,0,0,0,0
0,825,910,1288031,0,0,1,1,0
12,823,910,1288040,0,0,1,1,0
0,822,930,1288049,0,1,0,1,0
0,825,920,1288058,0,0,1,1,0
12,825,930,1288067,0,1,0,1,0
0,823,940,1288076,0,0,1,1,0
0,822,940,1288085,0,0,0,0,0
0,825,930,1288094,0,1,1,0,0
0,825,930,1288103,0,0,0,0,0
0,825,930,1288112,0,0,1,1,0
0,825,930,1288121,0,1,0,1,0
0,825,940,1288130,0,0,1,1,0
0,825,940,1288139,0,0,1,1,0
0,825,940,1288148,0,0,0,0,0
0,825,940,1288157,0,1,1,0,0
12,825,930,1288166,0,0,0,0,0
0,826,930,1288175,0,1,1,0,0
0,826,930,1288184,0,0,1,1,0
0,825,930,1288193,0,0,0,0,0
0,825,930,1288202,0,1,1,0,0
0,825,930,1288211,0,0,0,0,0
0,825,930,1288220,0,0,1,1,0
12,827,930,1288229,0,0,0,0,0
0,826,930,1288239,0,0,0,0,0
0,827,930,1288248,0,1,1,0,0
0,828,930,1288257,0,0,1,1,0
0,829,930,1288266,0,1,0,1,0
0,829,930,1288275,0,0,1,1,0
0,829,930,1288284,0,0,0,0,0
0,829,930,1288293,0,0,1,1,0
12,830,940,1288302,0,0,0,0,0
0,830,940,1288311,0,0,1,1,0
12,830,940,1288320,0,1,0,1,0
0,831,940,1288329,0,0,1,1,0
0,832,940,1288338,0,0,0,0,0
0,831,930,1288347,0,0,1,1,0
0,833,930,1288356,0,0,0,0,0
0,827,940,1288365,0,0,1,1,0
0,837,940,1288374,0,0,0,0,0
0,826,940,1288383,0,1,1,0,0
0,840,910,1288392,0,0,1,1,0
0,826,900,1288401,0,0,0,0,0
0,836,870,1288410,0,0,1,1,0
0,835,890,1288419,0,0,0,0,0
0,833,890,1288428,0,1,1,0,0
0,836,890,1288437,0,0,0,0,0
0,836,890,1288446,0,0,1,1,0
0,836,900,1288455,0,0,1,1,0
0,834,900,1288464,0,0,0,0,0
0,835,900,1288473,0,1,1,0,0
0,836,900,1288482,0,0,0,0,0
0,833,900,1288491,0,0,0,0,0
0,837,900,1288500,0,0,1,1,0
0,837,900,1288509,0,0,1,1,0
0,836,900,1288518,0,0,0,0,0
0,836,900,1288527,0,0,1,1,0
0,836,900,1288536,0,0,0,0,0
0,837,900,1288545,0,0,1,1,0
0,837,900,1288554,0,0,0,0,0
0,837,900,1288563,0,0,1,1,0
0,839,900,1288572,0,1,0,1,0
0,837,900,1288581,0,0,1,1,0
0,839,900,1288590,0,0,0,0,0
0,836,900,1288599,0,0,1,1,0
0,841,900,1288608,0,0,0,0,0
0,839,900,1288617,0,1,0,1,0
0,840,900,1288626,0,0,1,1,0
0,837,900,1288635,0,0,0,0,0
0,839,900,1288644,0,0,1,1,0
0,839,900,1288653,0,0,0,0,0
0,840,900,1288662,0,0,1,1,0
0,840,900,1288671,0,0,0,0,0
0,841,900,1288680,0,0,1,1,0
0,841,910,1288689,0,0,1,1,0
0,841,910,1288698,0,1,0,1,0
0,842,910,1288707,0,0,0,0,0
0,842,910,1288716,0,0,1,1,0
0,841,910,1288725,0,0,0,0,0
0,839,910,1288734,0,0,0,0,0
0,841,910,1288743,0,0,0,0,0
0,842,910,1288752,0,0,1,1,0
0,842,910,1288761,0,0,0,0,0
0,843,910,1288770,0,0,0,0,0
0,843,910,1288779,0,0,1,1,0
0,843,910,1288788,0,0,0,0,0
0,843,910,1288797,0,0,1,1,0
0,842,930,1288806,0,0,0,0,0
0,843,930,1288815,0,0,0,0,0
0,843,930,1288824,0,0,0,0,0
0,844,930,1288833,0,0,1,1,0
0,842,930,1288842,0,0,0,0,0
0,843,910,1288851,0,0,0,0,0
0,843,930,1288860,0,0,1,1,0
0,845,930,1288869,0,1,0,1,0
0,844,930,1288878,0,0,1,1,0
0,843,940,1288887,0,0,0,0,0
0,843,930,1288896,0,0,0,0,0
0,844,940,1288905,0,1,1,0,0
0,842,930,1288914,0,0,0,0,0
0,843,930,1288923,0,0,1,1,0
0,845,930,1288932,0,0,0,0,0
0,844,930,1288941,0,0,1,1,0
0,845,940,1288950,0,0,0,0,0
0,844,940,1288959,0,0,1,1,0
0,845,950,1288968,0,0,0,0,0
0,844,940,1288977,0,0,1,1,0
0,845,940,1288986,0,0,0,0,0
0,842,940,1288995,0,1,1,0,0
0,845,940,1289004,0,0,0,0,0
0,844,940,1289013,0,0,1,1,0
0,845,940,1289022,0,0,0,0,0
0,844,940,1289031,0,0,1,1,0
0,845,940,1289040,0,0,0,0,0
0,846,940,1289049,0,0,1,1,0
0,844,930,1289058,0,0,1,1,0
0,843,930,1289067,0,0,0,0,0
0,846,940,1289076,0,0,1,1,0
0,846,940,1289085,0,0,0,0,0
0,845,940,1289094,0,0,1,1,0
0,846,940,1289103,0,0,1,1,0
0,847,940,1289112,0,0,0,0,0
0,846,940,1289121,0,0,1,1,0
0,846,940,1289130,0,1,0,1,0
0,845,930,1289139,0,0,1,1,0
0,846,940,1289148,0,0,0,0,0
0,847,940,1289157,0,0,1,1,0
0,846,940,1289166,0,0,1,1,0
0,845,940,1289175,0,0,0,0,0
0,846,930,1289184,0,0,1,1,0
0,847,940,1289193,0,0,0,0,0
0,847,930,1289202,0,0,1,1,0
0,846,930,1289211,0,1,0,1,0
0,848,930,1289220,0,0,1,1,0
0,848,930,1289229,0,0,0,0,0
0,848,930,1289238,0,0,1,1,0
0,847,930,1289247,0,0,0,0,0
0,845,930,1289256,0,0,1,1,0
0,847,930,1289265,0,0,0,0,0
0,848,930,1289274,0,0,1,1,0
0,846,930,1289283,0,0,0,0,0
0,845,910,1289292,0,0,0,0,0
0,848,930,1289301,0,0,1,1,0
0,845,930,1289310,0,0,0,0,0
0,848,930,1289319,0,0,0,0,0
0,839,930,1289328,0,1,1,0,0
0,845,930,1289337,0,0,0,0,0
0,848,930,1289346,0,0,0,0,0
0,845,930,1289355,0,0,0,0,0
0,848,930,1289364,0,0,1,1,0
0,847,930,1289373,0,0,0,0,0
0,846,930,1289382,0,0,0,0,0
0,847,930,1289391,0,0,1,1,0
0,848,910,1289400,0,0,0,0,0
0,847,910,1289409,0,0,0,0,0
12,848,910,1289418,0,0,0,0,0
0,847,930,1289427,0,0,0,0,0
